stateFIPS,CongressionalDistrict,StateLower,StateAbbreviation,Population2016,FracCDFromSLD,FracSLDFromCD
8,3,58,CO,78543,0.106,0.032
8,3,59,CO,83420.456,0.112,0.034
8,3,60,CO,4602,0.006,0.002
8,3,61,CO,52289.294,0.07,0.021
8,3,62,CO,80457.007,0.108,0.034
8,4,11,CO,67913.51,0.085,0.02
8,4,12,CO,28846.068,0.036,0.009
8,4,30,CO,648.677,0.001,0
8,4,33,CO,5.833,0,0
8,4,36,CO,338.58,0,0
8,4,39,CO,35815.495,0.045,0.012
8,4,44,CO,91269.59,0.115,0.034
8,4,45,CO,88403.061,0.111,0.031
8,4,47,CO,18295,0.023,0.007
8,4,48,CO,91241.398,0.114,0.034
8,4,49,CO,19481.319,0.024,0.007
8,4,50,CO,91692.851,0.115,0.036
8,4,56,CO,15138.217,0.019,0.006
8,4,63,CO,92510.6,0.116,0.038
8,4,64,CO,78303,0.098,0.033
8,4,65,CO,77034,0.097,0.032
8,5,14,CO,86231.418,0.109,0.026
8,5,15,CO,83893.126,0.107,0.025
8,5,16,CO,85797.827,0.109,0.025
8,5,17,CO,86709.252,0.11,0.025
8,5,18,CO,87198.147,0.111,0.025
8,5,19,CO,86170.582,0.109,0.025
8,5,20,CO,87317.606,0.111,0.025
8,5,21,CO,84966.041,0.108,0.025
8,5,39,CO,24043,0.031,0.008
8,5,47,CO,5868.94,0.007,0.002
8,5,60,CO,69332.458,0.088,0.028
8,6,3,CO,37880.845,0.047,0.012
8,6,30,CO,52689.461,0.065,0.016
8,6,31,CO,8973.171,0.011,0.003
8,6,34,CO,5178.131,0.006,0.002
8,6,36,CO,84965.714,0.105,0.027
8,6,37,CO,86591.789,0.108,0.029
8,6,38,CO,86798.946,0.108,0.029
8,6,39,CO,25651.405,0.032,0.008
8,6,40,CO,86190.839,0.107,0.028
8,6,41,CO,84539.148,0.105,0.03
8,6,42,CO,85043.677,0.106,0.031
8,6,43,CO,87488.996,0.109,0.031
8,6,44,CO,3.454,0,0
8,6,56,CO,73385.068,0.091,0.03
8,7,22,CO,3984.886,0.005,0.001
8,7,23,CO,83545.672,0.106,0.026
8,7,24,CO,80723.624,0.102,0.024
8,7,25,CO,4881.351,0.006,0.001
8,7,27,CO,82176.369,0.104,0.025
8,7,28,CO,80646.601,0.102,0.023
8,7,29,CO,80781.392,0.103,0.024
8,7,30,CO,34538.926,0.044,0.01
8,7,31,CO,80258.779,0.102,0.026
8,7,32,CO,85692.997,0.109,0.027
8,7,34,CO,81056.37,0.103,0.027
8,7,35,CO,89468.859,0.114,0.029
9,1,1,CT,22996.125,0.032,0.007
9,1,3,CT,22938.231,0.032,0.007
9,1,4,CT,23157.831,0.033,0.007
9,1,5,CT,22958.194,0.032,0.007
9,1,6,CT,23025.072,0.032,0.007
9,1,7,CT,22985.145,0.032,0.007
9,1,9,CT,24170.986,0.034,0.007
9,1,10,CT,24246.848,0.034,0.007
9,1,11,CT,24260.822,0.034,0.007
9,1,12,CT,24322.709,0.034,0.007
9,1,13,CT,22855.381,0.032,0.007
9,1,14,CT,23869.535,0.034,0.007
9,1,15,CT,22919.265,0.032,0.007
9,1,18,CT,23027.069,0.032,0.007
9,1,19,CT,16998.047,0.024,0.005
9,1,20,CT,23127.885,0.032,0.007
9,1,24,CT,4066.595,0.006,0.001
9,1,27,CT,24306.739,0.034,0.007
9,1,28,CT,24140.042,0.034,0.007
9,1,29,CT,24285.777,0.034,0.007
9,1,30,CT,24267.809,0.034,0.007
9,1,31,CT,23716.813,0.033,0.008
9,1,32,CT,23179.91,0.033,0.007
9,1,33,CT,2952.572,0.004,0.001
9,1,57,CT,7609.144,0.011,0.003
9,1,59,CT,3532.567,0.005,0.001
9,1,60,CT,22923.258,0.032,0.009
9,1,61,CT,7698.981,0.011,0.003
9,1,62,CT,23723.56,0.033,0.01
9,1,63,CT,20781.682,0.029,0.009
9,1,64,CT,4194.018,0.006,0.002
9,1,65,CT,2079.226,0.003,0.001
9,1,77,CT,24244.851,0.034,0.011
9,1,78,CT,11841.437,0.017,0.005
9,1,79,CT,24280.786,0.034,0.011
9,1,80,CT,6285.554,0.009,0.003
9,1,81,CT,22923.258,0.032,0.013
9,1,83,CT,5318.316,0.007,0.003
9,1,100,CT,1500.439,0.002,0.001
9,1,103,CT,4025.669,0.006,0.003
9,2,8,CT,23922.984,0.034,0.007
9,2,13,CT,1399.452,0.002,0
9,2,23,CT,22945.509,0.033,0.007
9,2,31,CT,478.129,0.001,0
9,2,34,CT,22851.127,0.032,0.007
9,2,35,CT,23349.473,0.033,0.008
9,2,36,CT,23316.941,0.033,0.007
9,2,37,CT,22948.172,0.033,0.008
9,2,38,CT,23489.635,0.033,0.008
9,2,39,CT,23160.819,0.033,0.007
9,2,40,CT,22400.803,0.032,0.007
9,2,41,CT,23599.896,0.033,0.008
9,2,42,CT,23295.693,0.033,0.009
9,2,43,CT,23471.914,0.033,0.008
9,2,44,CT,23566.486,0.033,0.009
9,2,45,CT,23603.072,0.033,0.008
9,2,46,CT,23966.122,0.034,0.009
9,2,47,CT,23950.752,0.034,0.009
9,2,48,CT,23561.605,0.033,0.009
9,2,49,CT,23496.827,0.033,0.009
9,2,50,CT,22596.618,0.032,0.009
9,2,51,CT,23329.055,0.033,0.009
9,2,52,CT,23288.587,0.033,0.009
9,2,53,CT,23846.361,0.034,0.01
9,2,54,CT,23546.898,0.033,0.01
9,2,55,CT,24173.277,0.034,0.01
9,2,56,CT,23955.644,0.034,0.01
9,2,57,CT,15441.271,0.022,0.006
9,2,58,CT,23835.596,0.034,0.01
9,2,59,CT,20737.238,0.029,0.009
9,2,61,CT,15706.399,0.022,0.006
9,2,101,CT,18150.338,0.026,0.015
9,2,139,CT,23958.246,0.034,0.043
9,3,33,CT,20572.38,0.029,0.006
9,3,70,CT,23428.829,0.033,0.01
9,3,71,CT,10553.008,0.015,0.005
9,3,74,CT,1449.523,0.002,0.001
9,3,75,CT,7134.358,0.01,0.003
9,3,82,CT,4362.315,0.006,0.003
9,3,85,CT,22813.85,0.032,0.013
9,3,86,CT,22854.774,0.032,0.013
9,3,87,CT,23936.51,0.034,0.014
9,3,88,CT,24219.659,0.034,0.014
9,3,89,CT,14870.779,0.021,0.008
9,3,90,CT,16654.12,0.023,0.01
9,3,91,CT,24215.685,0.034,0.014
9,3,92,CT,24037.848,0.034,0.014
9,3,93,CT,24008.042,0.034,0.014
9,3,94,CT,24217.672,0.034,0.014
9,3,95,CT,24169.984,0.034,0.014
9,3,96,CT,24212.704,0.034,0.014
9,3,97,CT,24213.698,0.034,0.014
9,3,98,CT,22811.863,0.032,0.013
9,3,99,CT,24215.685,0.034,0.014
9,3,100,CT,21947.618,0.031,0.015
9,3,101,CT,4626.518,0.007,0.004
9,3,102,CT,22817.824,0.032,0.019
9,3,103,CT,3933.285,0.006,0.003
9,3,104,CT,24091.497,0.034,0.02
9,3,105,CT,23884.848,0.034,0.02
9,3,113,CT,2428.337,0.003,0.002
9,3,114,CT,22833.72,0.032,0.023
9,3,115,CT,22841.668,0.032,0.023
9,3,116,CT,22950.953,0.032,0.023
9,3,117,CT,23126.804,0.032,0.023
9,3,118,CT,23000.629,0.032,0.023
9,3,119,CT,23126.804,0.032,0.026
9,3,120,CT,24051.654,0.034,0.027
9,3,121,CT,23992.954,0.034,0.037
9,3,122,CT,4872.121,0.007,0.008
9,3,131,CT,8226.219,0.012,0.015
9,4,2,CT,3229.543,0.004,0.001
9,4,111,CT,24185.532,0.033,0.024
9,4,112,CT,20060.037,0.027,0.02
9,4,113,CT,21353.502,0.029,0.021
9,4,122,CT,18915.897,0.026,0.029
9,4,123,CT,24527.435,0.033,0.039
9,4,124,CT,24824.026,0.034,0.04
9,4,125,CT,23646.931,0.032,0.041
9,4,126,CT,24903.322,0.034,0.045
9,4,127,CT,24663.372,0.034,0.045
9,4,128,CT,24576.867,0.033,0.045
9,4,129,CT,25087.662,0.034,0.045
9,4,130,CT,24475.943,0.033,0.044
9,4,131,CT,12600.621,0.017,0.022
9,4,132,CT,24237.023,0.033,0.043
9,4,133,CT,23676.796,0.032,0.042
9,4,134,CT,23868.344,0.032,0.042
9,4,135,CT,24397.676,0.033,0.044
9,4,136,CT,25066.035,0.034,0.044
9,4,137,CT,25067.065,0.034,0.045
9,4,138,CT,1187.393,0.002,0.002
9,4,140,CT,24343.096,0.033,0.044
9,4,141,CT,24280.276,0.033,0.044
9,4,142,CT,24845.652,0.034,0.046
9,4,143,CT,24854.92,0.034,0.046
9,4,144,CT,23963.089,0.033,0.045
9,4,145,CT,24069.161,0.033,0.044
9,4,146,CT,24981.589,0.034,0.045
9,4,147,CT,23864.225,0.032,0.042
9,4,148,CT,24949.665,0.034,0.045
9,4,149,CT,23664.438,0.032,0.043
9,4,150,CT,23651.051,0.032,0.043
9,4,151,CT,23662.379,0.032,0.105
9,5,2,CT,21140.328,0.03,0.007
9,5,16,CT,23459.282,0.033,0.007
9,5,17,CT,23411.369,0.033,0.007
9,5,19,CT,6673.847,0.009,0.002
9,5,21,CT,23556.105,0.033,0.007
9,5,22,CT,23626.976,0.033,0.007
9,5,24,CT,19727.078,0.028,0.006
9,5,25,CT,23697.847,0.033,0.007
9,5,26,CT,23704.835,0.033,0.007
9,5,63,CT,1298.675,0.002,0.001
9,5,64,CT,18076.67,0.025,0.008
9,5,65,CT,20153.011,0.028,0.008
9,5,66,CT,22548.495,0.032,0.01
9,5,67,CT,22797.463,0.032,0.01
9,5,68,CT,22660.963,0.032,0.01
9,5,69,CT,23790.942,0.033,0.01
9,5,71,CT,12723.815,0.018,0.006
9,5,72,CT,23110.908,0.032,0.01
9,5,73,CT,23781.523,0.033,0.01
9,5,74,CT,22532.688,0.032,0.01
9,5,75,CT,15889.122,0.022,0.007
9,5,76,CT,23615.659,0.033,0.011
9,5,78,CT,11768.82,0.017,0.005
9,5,80,CT,16571.659,0.023,0.007
9,5,82,CT,19260.083,0.027,0.011
9,5,83,CT,17942.696,0.025,0.01
9,5,84,CT,23269.868,0.033,0.014
9,5,89,CT,7999.7,0.011,0.005
9,5,90,CT,6155.755,0.009,0.004
9,5,103,CT,14915.487,0.021,0.012
9,5,106,CT,23656.2,0.033,0.021
9,5,107,CT,24724.132,0.035,0.022
9,5,108,CT,23929.459,0.034,0.022
9,5,109,CT,24781.803,0.035,0.023
9,5,110,CT,24971.291,0.035,0.023
9,5,112,CT,3615.729,0.005,0.004
9,5,131,CT,3257.702,0.005,0.006
9,5,138,CT,23187.627,0.033,0.042
10,0,1,DE,21753.854,0.023,0.007
10,0,2,DE,21634.901,0.023,0.007
10,0,3,DE,22102.437,0.023,0.007
10,0,4,DE,21799.366,0.023,0.006
10,0,5,DE,22396.198,0.024,0.007
10,0,6,DE,22646.516,0.024,0.007
10,0,7,DE,21691.792,0.023,0.007
10,0,8,DE,23541.247,0.025,0.007
10,0,9,DE,21993.828,0.023,0.007
10,0,10,DE,22414.817,0.024,0.007
10,0,11,DE,22167.52,0.023,0.007
10,0,12,DE,23753.293,0.025,0.007
10,0,13,DE,23721.228,0.025,0.007
10,0,14,DE,23711.518,0.025,0.007
10,0,15,DE,23540.213,0.025,0.007
10,0,16,DE,21947.281,0.023,0.006
10,0,17,DE,23216.455,0.024,0.007
10,0,18,DE,23649.856,0.025,0.007
10,0,19,DE,23546.419,0.025,0.007
10,0,20,DE,23702.58,0.025,0.007
10,0,21,DE,23577.45,0.025,0.007
10,0,22,DE,23703.643,0.025,0.007
10,0,23,DE,23525.731,0.025,0.007
10,0,24,DE,23466.772,0.025,0.007
10,0,25,DE,22511.014,0.024,0.007
10,0,26,DE,23434.707,0.025,0.007
10,0,27,DE,22697.2,0.024,0.007
10,0,28,DE,22739.035,0.024,0.007
10,0,29,DE,22423.44,0.024,0.007
10,0,30,DE,22464.37,0.024,0.007
10,0,31,DE,24659.536,0.026,0.008
10,0,32,DE,23103.101,0.024,0.007
10,0,33,DE,23117.104,0.024,0.007
10,0,34,DE,22873.675,0.024,0.008
10,0,35,DE,23335.021,0.025,0.008
10,0,36,DE,23316.028,0.024,0.007
10,0,37,DE,25573.896,0.027,0.009
10,0,38,DE,24626.507,0.026,0.008
10,0,39,DE,25051.045,0.026,0.008
10,0,40,DE,25246.555,0.027,0.008
10,0,41,DE,25687.85,0.027,0.009
11,98, ,DC,681170,1,0.263
12,1,1,FL,165529.33,0.217,0.052
12,1,2,FL,166120.319,0.217,0.052
12,1,3,FL,178555.637,0.234,0.055
12,1,4,FL,176648.714,0.231,0.052
12,1,5,FL,77124.316,0.101,0.023
12,2,5,FL,91494.184,0.127,0.028
12,2,6,FL,173529.5,0.241,0.051
12,2,7,FL,115335.124,0.16,0.035
12,2,8,FL,3261.788,0.005,0.001
12,2,9,FL,117056.619,0.162,0.036
12,2,10,FL,99935.313,0.139,0.029
12,2,20,FL,1377.968,0.002,0
12,2,21,FL,33512,0.047,0.01
12,2,22,FL,84994.649,0.118,0.025
12,3,10,FL,5781.58,0.008,0.002
12,3,18,FL,168670.082,0.23,0.049
12,3,19,FL,153985.918,0.21,0.045
12,3,20,FL,165270.384,0.225,0.048
12,3,21,FL,131629.748,0.179,0.039
12,3,22,FL,20970.824,0.029,0.006
12,3,23,FL,87042.721,0.119,0.027
12,4,11,FL,169263.565,0.218,0.05
12,4,12,FL,142834.571,0.184,0.042
12,4,13,FL,17430.587,0.022,0.005
12,4,14,FL,41914.217,0.054,0.012
12,4,15,FL,43462.864,0.056,0.013
12,4,16,FL,159994.011,0.206,0.046
12,4,17,FL,193621.215,0.25,0.056
12,4,24,FL,6574.9,0.008,0.002
12,5,7,FL,40010.046,0.055,0.012
12,5,8,FL,157180.535,0.215,0.047
12,5,9,FL,46314.887,0.063,0.014
12,5,10,FL,55455.687,0.076,0.016
12,5,12,FL,25284.211,0.035,0.008
12,5,13,FL,150299.158,0.206,0.044
12,5,14,FL,125162.846,0.171,0.037
12,5,15,FL,123509.169,0.169,0.036
12,5,16,FL,7721.801,0.011,0.002
12,6,17,FL,1740.524,0.002,0.001
12,6,24,FL,173662.545,0.228,0.051
12,6,25,FL,166235.064,0.219,0.048
12,6,26,FL,164910.03,0.217,0.048
12,6,27,FL,166016.722,0.218,0.05
12,6,31,FL,87090.594,0.115,0.028
12,6,33,FL,809.552,0.001,0
12,7,28,FL,171121.141,0.222,0.049
12,7,29,FL,171497.189,0.223,0.052
12,7,30,FL,148591.951,0.193,0.045
12,7,47,FL,115504.722,0.15,0.043
12,7,48,FL,13261.165,0.017,0.005
12,7,49,FL,145522.989,0.189,0.055
12,7,50,FL,3819.381,0.005,0.002
12,8,50,FL,86310.266,0.115,0.034
12,8,51,FL,169894.873,0.227,0.066
12,8,52,FL,169928.979,0.227,0.069
12,8,53,FL,170131.481,0.228,0.07
12,8,54,FL,151563,0.203,0.062
12,9,39,FL,69633.418,0.085,0.022
12,9,41,FL,170017.108,0.208,0.059
12,9,42,FL,184644.268,0.226,0.068
12,9,43,FL,197575.845,0.242,0.07
12,9,47,FL,4.588,0,0
12,9,48,FL,60955.25,0.075,0.023
12,9,49,FL,36922.973,0.045,0.014
12,9,50,FL,86828.399,0.106,0.034
12,9,56,FL,9123.252,0.011,0.004
12,10,30,FL,23233.992,0.029,0.007
12,10,31,FL,65238.003,0.082,0.021
12,10,44,FL,180629.175,0.226,0.067
12,10,45,FL,179216.119,0.224,0.063
12,10,46,FL,179106.011,0.224,0.064
12,10,47,FL,66024.818,0.083,0.025
12,10,48,FL,105232.538,0.132,0.039
12,11,22,FL,54014.674,0.071,0.016
12,11,23,FL,76887.052,0.1,0.024
12,11,31,FL,27604.92,0.036,0.009
12,11,32,FL,87904.662,0.115,0.027
12,11,33,FL,192636.947,0.252,0.059
12,11,34,FL,160453.909,0.21,0.053
12,11,35,FL,166002.091,0.217,0.054
12,12,36,FL,170731.999,0.226,0.054
12,12,37,FL,170892.976,0.226,0.057
12,12,38,FL,170743.025,0.226,0.057
12,12,64,FL,64222.71,0.085,0.027
12,12,65,FL,165480.125,0.219,0.069
12,12,67,FL,13930.733,0.018,0.006
12,13,66,FL,166441.335,0.228,0.071
12,13,67,FL,152131.149,0.208,0.064
12,13,68,FL,166195.005,0.228,0.073
12,13,69,FL,166353.285,0.228,0.073
12,13,70,FL,78796.166,0.108,0.034
12,14,58,FL,2136.191,0.003,0.001
12,14,59,FL,1519.293,0.002,0.001
12,14,60,FL,152694.026,0.196,0.061
12,14,61,FL,159814.665,0.205,0.065
12,14,62,FL,177403.537,0.228,0.074
12,14,63,FL,177150.508,0.227,0.074
12,14,64,FL,108907.699,0.14,0.046
12,15,32,FL,87852.724,0.113,0.027
12,15,39,FL,103011.101,0.133,0.033
12,15,40,FL,168027.827,0.216,0.054
12,15,56,FL,10842.575,0.014,0.004
12,15,57,FL,44514.065,0.057,0.018
12,15,58,FL,175396.099,0.226,0.072
12,15,59,FL,164400.535,0.212,0.068
12,15,60,FL,4168.26,0.005,0.002
12,15,61,FL,18784.602,0.024,0.008
12,16,57,FL,131730.688,0.167,0.054
12,16,59,FL,11236.278,0.014,0.005
12,16,60,FL,20612.904,0.026,0.008
12,16,70,FL,89920.66,0.114,0.039
12,16,71,FL,183079.335,0.233,0.08
12,16,72,FL,166924.699,0.212,0.073
12,16,73,FL,183592.63,0.233,0.08
12,17,39,FL,1357.535,0.002,0
12,17,40,FL,3492.858,0.005,0.001
12,17,41,FL,2276.941,0.003,0.001
12,17,55,FL,155201,0.206,0.065
12,17,56,FL,145321.272,0.193,0.06
12,17,72,FL,6135.562,0.008,0.003
12,17,74,FL,171752.255,0.228,0.075
12,17,75,FL,178465,0.236,0.078
12,17,79,FL,90821.71,0.12,0.041
12,18,54,FL,19888.436,0.026,0.008
12,18,55,FL,4651.853,0.006,0.002
12,18,82,FL,170409.733,0.223,0.099
12,18,83,FL,171460.285,0.225,0.099
12,18,84,FL,172712.169,0.226,0.1
12,18,85,FL,170741.638,0.224,0.099
12,18,86,FL,50592.748,0.066,0.029
12,18,88,FL,2492.507,0.003,0.001
12,19,76,FL,179482.554,0.222,0.081
12,19,77,FL,183845.144,0.228,0.082
12,19,78,FL,179524.581,0.222,0.081
12,19,79,FL,88662.012,0.11,0.04
12,19,80,FL,5668.057,0.007,0.003
12,19,105,FL,8618.491,0.011,0.007
12,19,106,FL,162181.846,0.201,0.145
12,20,81,FL,37976.004,0.05,0.022
12,20,85,FL,2526.411,0.003,0.001
12,20,86,FL,55255.125,0.073,0.032
12,20,87,FL,57521.239,0.076,0.033
12,20,88,FL,93386.432,0.123,0.054
12,20,89,FL,3914.297,0.005,0.002
12,20,92,FL,55296.398,0.073,0.032
12,20,93,FL,1150.324,0.002,0.001
12,20,94,FL,97651.922,0.128,0.056
12,20,95,FL,164189.379,0.216,0.095
12,20,97,FL,52775.079,0.069,0.03
12,20,98,FL,5876.157,0.008,0.003
12,20,99,FL,131.091,0,0
12,20,101,FL,35124.759,0.046,0.029
12,20,102,FL,36270.714,0.048,0.03
12,20,103,FL,43516.773,0.057,0.036
12,20,104,FL,21.849,0,0
12,20,105,FL,18408.463,0.024,0.015
12,21,81,FL,132680.327,0.174,0.077
12,21,86,FL,66898.489,0.088,0.039
12,21,87,FL,113793.49,0.149,0.066
12,21,88,FL,75523.285,0.099,0.044
12,21,89,FL,94874.937,0.125,0.054
12,21,90,FL,169503.588,0.223,0.099
12,21,91,FL,108307.569,0.142,0.063
12,22,89,FL,70919.967,0.093,0.041
12,22,91,FL,62987.474,0.083,0.036
12,22,92,FL,113948.727,0.15,0.066
12,22,93,FL,171250.818,0.225,0.098
12,22,94,FL,50919.048,0.067,0.029
12,22,95,FL,3789.624,0.005,0.002
12,22,96,FL,169429.744,0.223,0.097
12,22,97,FL,95805.723,0.126,0.055
12,22,99,FL,21808.092,0.029,0.012
12,23,94,FL,22241.785,0.029,0.013
12,23,95,FL,1218.055,0.002,0.001
12,23,97,FL,21507.675,0.028,0.012
12,23,98,FL,163648.628,0.215,0.094
12,23,99,FL,148185.344,0.195,0.085
12,23,100,FL,150138.767,0.197,0.101
12,23,101,FL,44425.671,0.058,0.036
12,23,102,FL,39372.11,0.052,0.033
12,23,104,FL,169559.743,0.223,0.142
12,24,100,FL,18476.544,0.024,0.012
12,24,101,FL,89653.182,0.118,0.073
12,24,102,FL,95675.504,0.126,0.08
12,24,107,FL,170570.602,0.225,0.154
12,24,108,FL,170451.062,0.225,0.158
12,24,109,FL,164214.332,0.217,0.152
12,24,110,FL,33369.06,0.044,0.031
12,24,111,FL,9805.544,0.013,0.01
12,24,113,FL,4989.167,0.007,0.005
12,25,80,FL,165922.417,0.218,0.075
12,25,103,FL,126787.431,0.166,0.105
12,25,105,FL,123878.311,0.163,0.101
12,25,106,FL,14285.412,0.019,0.013
12,25,109,FL,516.196,0.001,0
12,25,110,FL,134874.858,0.177,0.126
12,25,111,FL,113945.57,0.15,0.115
12,25,114,FL,6404.086,0.008,0.006
12,25,115,FL,29154.73,0.038,0.029
12,25,116,FL,45852.301,0.06,0.046
12,26,105,FL,22636.537,0.03,0.019
12,26,114,FL,3380.81,0.004,0.003
12,26,115,FL,4758.78,0.006,0.005
12,26,116,FL,56543.528,0.075,0.056
12,26,117,FL,161205.183,0.213,0.16
12,26,118,FL,170138.085,0.225,0.172
12,26,119,FL,169714.261,0.224,0.192
12,26,120,FL,168008.272,0.222,0.188
12,27,109,FL,2757.028,0.004,0.003
12,27,111,FL,46535.852,0.061,0.047
12,27,112,FL,168328.683,0.222,0.17
12,27,113,FL,165157.612,0.218,0.165
12,27,114,FL,161993.061,0.214,0.161
12,27,115,FL,135849.653,0.18,0.135
12,27,116,FL,66831.578,0.088,0.067
12,27,117,FL,9281.741,0.012,0.009
12,27,118,FL,2.173,0,0
13,1,157,GA,17816.959,0.024,0.091
13,1,159,GA,3001.335,0.004,0.015
13,1,160,GA,11669.624,0.016,0.057
13,1,161,GA,59743.59,0.081,0.293
13,1,162,GA,58858.119,0.08,0.293
13,1,163,GA,58355.468,0.079,0.291
13,1,164,GA,58683.184,0.08,0.36
13,1,165,GA,59261.548,0.08,0.354
13,1,166,GA,59724.732,0.081,0.362
13,1,167,GA,59473.281,0.081,0.354
13,1,168,GA,53280.101,0.072,0.339
13,1,169,GA,11372,0.015,0.071
13,1,174,GA,38780.738,0.053,0.243
13,1,176,GA,23945.871,0.033,0.148
13,1,178,GA,49813.041,0.068,0.314
13,1,179,GA,57392.719,0.078,0.348
13,1,180,GA,55255.333,0.075,0.345
13,2,134,GA,16079.815,0.024,0.029
13,2,135,GA,50839.504,0.075,0.091
13,2,136,GA,55759.859,0.082,0.097
13,2,137,GA,34801.827,0.051,0.062
13,2,138,GA,51217.132,0.076,0.092
13,2,139,GA,49910.595,0.074,0.09
13,2,140,GA,27671.747,0.041,0.05
13,2,141,GA,6092.84,0.009,0.011
13,2,142,GA,52534.544,0.078,0.097
13,2,143,GA,43809.722,0.065,0.08
13,2,144,GA,5034.155,0.007,0.009
13,2,148,GA,22721,0.034,0.041
13,2,151,GA,51018.015,0.075,0.226
13,2,152,GA,33052.868,0.049,0.169
13,2,153,GA,51513.35,0.076,0.262
13,2,154,GA,51495.635,0.076,0.267
13,2,171,GA,41600.093,0.061,0.258
13,2,173,GA,32488.907,0.048,0.199
13,3,18,GA,31162.959,0.043,0.009
13,3,63,GA,15140.303,0.021,0.006
13,3,64,GA,16275.773,0.022,0.007
13,3,68,GA,51180.211,0.071,0.022
13,3,69,GA,55907.849,0.077,0.024
13,3,70,GA,59836.799,0.082,0.026
13,3,71,GA,59503.956,0.082,0.026
13,3,72,GA,56938.481,0.078,0.025
13,3,73,GA,45186.548,0.062,0.02
13,3,109,GA,7761.586,0.011,0.007
13,3,110,GA,11797.35,0.016,0.011
13,3,111,GA,31173.585,0.043,0.032
13,3,130,GA,54815.746,0.076,0.098
13,3,131,GA,53492.855,0.074,0.095
13,3,132,GA,56452.981,0.078,0.1
13,3,133,GA,56013.035,0.077,0.1
13,3,134,GA,39474.732,0.054,0.07
13,3,135,GA,4893.314,0.007,0.009
13,3,137,GA,18666.733,0.026,0.033
13,4,82,GA,6857.588,0.009,0.004
13,4,83,GA,4633.072,0.006,0.003
13,4,84,GA,37036.754,0.049,0.022
13,4,85,GA,54000.431,0.072,0.031
13,4,86,GA,52819.158,0.071,0.03
13,4,87,GA,52525.98,0.07,0.03
13,4,88,GA,42019.714,0.056,0.024
13,4,90,GA,37085.604,0.05,0.022
13,4,91,GA,57106.191,0.076,0.033
13,4,92,GA,57369.978,0.077,0.033
13,4,93,GA,60278.891,0.081,0.035
13,4,94,GA,58766.045,0.079,0.034
13,4,99,GA,44884.721,0.06,0.026
13,4,106,GA,38393.124,0.051,0.034
13,4,108,GA,41003.055,0.055,0.038
13,4,109,GA,11890.839,0.016,0.011
13,4,110,GA,8106.439,0.011,0.008
13,4,112,GA,20906.756,0.028,0.021
13,4,113,GA,57325.385,0.077,0.057
13,4,114,GA,5425.368,0.007,0.005
13,5,53,GA,45115.087,0.059,0.018
13,5,54,GA,47247.173,0.062,0.019
13,5,55,GA,59851.829,0.079,0.025
13,5,56,GA,59542.799,0.078,0.024
13,5,57,GA,60255.347,0.079,0.025
13,5,58,GA,59621.724,0.079,0.024
13,5,59,GA,59329.368,0.078,0.024
13,5,60,GA,59083.413,0.078,0.024
13,5,61,GA,27225.79,0.036,0.011
13,5,62,GA,13003.728,0.017,0.005
13,5,63,GA,292.356,0,0
13,5,64,GA,4775.518,0.006,0.002
13,5,74,GA,38920.694,0.051,0.017
13,5,75,GA,6813.545,0.009,0.003
13,5,76,GA,37905.933,0.05,0.017
13,5,78,GA,9269.653,0.012,0.004
13,5,80,GA,3302,0.004,0.001
13,5,82,GA,32727.891,0.043,0.019
13,5,83,GA,52769.939,0.07,0.03
13,5,84,GA,20368.396,0.027,0.012
13,5,85,GA,3987.866,0.005,0.002
13,5,89,GA,57610.589,0.076,0.033
13,6,22,GA,3232.59,0.004,0.001
13,6,25,GA,7755.771,0.01,0.002
13,6,37,GA,15027.629,0.02,0.005
13,6,42,GA,5195.139,0.007,0.002
13,6,43,GA,43945.568,0.058,0.016
13,6,44,GA,40611.894,0.054,0.015
13,6,45,GA,58878.861,0.078,0.021
13,6,46,GA,39643.106,0.052,0.014
13,6,47,GA,60140.85,0.079,0.022
13,6,48,GA,59840.713,0.079,0.022
13,6,49,GA,59592.822,0.079,0.022
13,6,50,GA,59456.093,0.078,0.024
13,6,51,GA,59616.166,0.079,0.023
13,6,52,GA,36345.519,0.048,0.015
13,6,79,GA,57473.63,0.076,0.026
13,6,80,GA,52752.1,0.07,0.024
13,6,81,GA,51034.409,0.067,0.03
13,6,82,GA,17727.652,0.023,0.01
13,6,86,GA,4829.951,0.006,0.003
13,6,87,GA,5364.947,0.007,0.003
13,6,88,GA,15967.513,0.021,0.009
13,6,95,GA,3025.829,0.004,0.002
13,7,22,GA,19718.308,0.025,0.006
13,7,24,GA,48913.593,0.061,0.014
13,7,25,GA,59410.548,0.075,0.017
13,7,26,GA,26472.826,0.033,0.008
13,7,81,GA,6639.158,0.008,0.004
13,7,95,GA,58086.441,0.073,0.034
13,7,96,GA,60784.232,0.076,0.035
13,7,97,GA,60625.406,0.076,0.035
13,7,98,GA,60456.442,0.076,0.035
13,7,99,GA,15573.974,0.02,0.009
13,7,100,GA,60465.454,0.076,0.041
13,7,101,GA,60542.051,0.076,0.049
13,7,102,GA,60567.959,0.076,0.051
13,7,103,GA,28781.326,0.036,0.024
13,7,104,GA,13241.145,0.017,0.011
13,7,105,GA,45392.739,0.057,0.037
13,7,106,GA,21840.285,0.027,0.019
13,7,107,GA,60115.135,0.076,0.054
13,7,108,GA,19315.963,0.024,0.018
13,7,114,GA,8813.162,0.011,0.009
